,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,file_name
2085,SUBARU Legacy,3.0,(6 cyl),Auto-S5,4WD,Gasoline,CA,small car,6,17,24,20,6,no,08
2086,SUBARU Outback Sport,2.5,(4 cyl),Man-6,4WD,Gasoline,FA,station wagon,6,17,23,19,5,no,08
2087,SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,station wagon,6,19,25,21,6,no,08
2088,SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,station wagon,6,20,25,22,6,no,08
2089,SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,station wagon,6,20,27,22,6,no,08
2090,SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,station wagon,6,20,27,22,6,no,08
2091,SUBARU Outback Sport,2.5,(4 cyl),Man-6,4WD,Gasoline,CA,station wagon,6,17,23,19,5,no,08
2092,SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,station wagon,6,19,25,21,6,no,08
2093,SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,station wagon,6,20,25,22,6,no,08
2094,SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,station wagon,6,20,27,22,6,no,08
2095,SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,station wagon,6,20,27,22,6,no,08
2096,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,SUV,9.5,19,26,22,6,yes,08
2097,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,SUV,9.5,20,26,22,6,yes,08
2098,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S5,4WD,Gasoline,FA,SUV,6,18,24,20,6,no,08
2099,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,SUV,6,18,24,20,6,no,08
2100,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,SUV,6,19,26,22,6,no,08
2101,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,SUV,6,19,26,22,6,no,08
2102,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,SUV,6,20,26,22,6,no,08
2103,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,SUV,6,20,26,22,6,no,08
2104,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S5,4WD,Gasoline,CA,SUV,6,18,24,20,6,no,08
2105,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,SUV,6,18,24,20,6,no,08
2106,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,SUV,6,19,26,22,6,no,08
2107,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,SUV,6,20,26,22,6,no,08
2108,SUBARU Outback Wagon,3.0,(6 cyl),Auto-S5,4WD,Gasoline,FA,SUV,6,17,24,20,6,no,08
2109,SUBARU Outback Wagon,3.0,(6 cyl),Auto-S5,4WD,Gasoline,CA,SUV,6,17,24,20,6,no,08
2110,SUBARU Tribeca,3.6,(6 cyl),Auto-S5,4WD,Gasoline,FA,SUV,6,16,21,18,5,no,08
2111,SUBARU Tribeca,3.6,(6 cyl),Auto-S5,4WD,Gasoline,CA,SUV,6,16,21,18,5,no,08
2112,SUZUKI Forenza,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,7,19,28,22,6,yes,08
2113,SUZUKI Forenza,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,small car,7,20,28,23,7,yes,08
2114,SUZUKI Forenza,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,6,19,28,22,6,no,08
2115,SUZUKI Forenza,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,small car,6,20,28,23,7,yes,08
2116,SUZUKI Forenza Wagon,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,station wagon,7,19,27,22,6,yes,08
2117,SUZUKI Forenza Wagon,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,station wagon,7,19,27,22,6,yes,08
2118,SUZUKI Forenza Wagon,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,station wagon,6,19,27,22,6,no,08
2119,SUZUKI Forenza Wagon,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,station wagon,6,19,27,22,6,no,08
2120,SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,2WD,Gasoline,FA,SUV,6,16,22,18,5,no,08
2121,SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,17,22,19,5,no,08
2122,SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,4WD,Gasoline,FA,SUV,6,16,21,18,5,no,08
2123,SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,17,21,19,5,no,08
2124,SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,2WD,Gasoline,CA,SUV,6,16,22,18,5,no,08
2125,SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,6,17,22,19,5,no,08
2126,SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,4WD,Gasoline,CA,SUV,6,16,21,18,5,no,08
2127,SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,4WD,Gasoline,CA,SUV,6,17,21,19,5,no,08
2128,SUZUKI Reno,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,7,19,28,22,6,yes,08
2129,SUZUKI Reno,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,small car,7,20,28,23,7,yes,08
2130,SUZUKI Reno,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,6,19,28,22,6,no,08
2131,SUZUKI Reno,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,small car,6,20,28,23,7,yes,08
2132,SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,22,30,25,7,yes,08
2133,SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,23,31,26,8,yes,08
2134,SUZUKI SX4,2.0,(4 cyl),Man-5,4WD,Gasoline,FA,station wagon,6,21,28,24,7,yes,08
2135,SUZUKI SX4,2.0,(4 cyl),Auto-L4,4WD,Gasoline,FA,station wagon,6,21,28,24,7,yes,08
2136,SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,station wagon,6,22,30,25,7,yes,08
2137,SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,FA,station wagon,6,22,30,25,7,yes,08
2138,SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,22,30,25,7,yes,08
2139,SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,6,23,31,26,8,yes,08
2140,SUZUKI SX4,2.0,(4 cyl),Man-5,4WD,Gasoline,CA,station wagon,6,21,28,24,7,yes,08
2141,SUZUKI SX4,2.0,(4 cyl),Auto-L4,4WD,Gasoline,CA,station wagon,6,21,28,24,7,yes,08
2142,SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,station wagon,6,22,30,25,7,yes,08
2143,SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,CA,station wagon,6,22,30,25,7,yes,08
2144,SUZUKI XL7,3.6,(6 cyl),Auto-S5,2WD,Gasoline,FC,SUV,7,16,22,18,5,no,08
2145,SUZUKI XL7,3.6,(6 cyl),Auto-S5,4WD,Gasoline,FC,SUV,7,15,22,18,5,no,08
2146,TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,SUV,7,15,19,17,4,no,08
2147,TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,SUV,7,14,17,15,3,no,08
2148,TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,16,21,18,5,no,08
2149,TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,16,20,17,4,no,08
2150,TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,6,16,21,18,5,no,08
2151,TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,SUV,6,16,20,17,4,no,08
2152,TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,15,19,17,4,no,08
2153,TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,14,17,15,3,no,08
2154,TOYOTA Avalon,3.5,(6 cyl),Auto-S6,2WD,Gasoline,CA,large car,7,19,28,22,6,yes,08
2155,TOYOTA Avalon,3.5,(6 cyl),Auto-S6,2WD,Gasoline,FA,large car,6,19,28,22,6,no,08
2156,TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,midsize car,9.5,21,31,25,7,yes,08
2157,TOYOTA Camry,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,midsize car,7,21,31,25,7,yes,08
2158,TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,midsize car,7,21,31,25,7,yes,08
2159,TOYOTA Camry,3.5,(6 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,7,19,28,22,6,yes,08
2160,TOYOTA Camry,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,midsize car,6,21,31,25,7,yes,08
2161,TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,FA,midsize car,6,21,31,25,7,yes,08
2162,TOYOTA Camry,3.5,(6 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,19,28,22,6,no,08
2163,TOYOTA Camry Hybrid,2.4,(4 cyl),Auto-AV,2WD,Gasoline,CA,midsize car,9.5,33,34,34,9,yes,08
2164,TOYOTA Camry Hybrid,2.4,(4 cyl),Auto-AV,2WD,Gasoline,FA,midsize car,8,33,34,34,9,yes,08
2165,TOYOTA Corolla,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,7,26,35,29,8,yes,08
2166,TOYOTA Corolla,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,small car,7,28,37,31,9,yes,08
2167,TOYOTA Corolla,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,26,35,29,8,yes,08
2168,TOYOTA Corolla,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,28,37,31,9,yes,08
2169,TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,16,20,18,5,no,08
2170,TOYOTA FJ Cruiser,4.0,(6 cyl),Man-6,4WD,Gasoline,FA,SUV,6,15,18,16,4,no,08
2171,TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,16,20,17,4,no,08
2172,TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,6,16,20,18,5,no,08
2173,TOYOTA FJ Cruiser,4.0,(6 cyl),Man-6,4WD,Gasoline,CA,SUV,6,15,18,16,4,no,08
2174,TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,SUV,6,16,20,17,4,no,08
2175,TOYOTA Highlander,3.5,(6 cyl),Auto-S5,2WD,Gasoline,CA,SUV,7,18,24,20,6,yes,08
2176,TOYOTA Highlander,3.5,(6 cyl),Auto-S5,4WD,Gasoline,CA,SUV,7,17,23,19,5,no,08
2177,TOYOTA Highlander,3.5,(6 cyl),Auto-S5,2WD,Gasoline,FA,SUV,6,18,24,20,6,no,08
2178,TOYOTA Highlander,3.5,(6 cyl),Auto-S5,4WD,Gasoline,FA,SUV,6,17,23,19,5,no,08
2179,TOYOTA Highlander Hybrid,3.3,(6 cyl),Auto-AV,4WD,Gasoline,CA,SUV,9,27,25,26,8,yes,08
2180,TOYOTA Highlander Hybrid,3.3,(6 cyl),Auto-AV,4WD,Gasoline,FA,SUV,8,27,25,26,8,yes,08
2181,TOYOTA Land Cruiser,5.7,(8 cyl),Auto-S6,4WD,Gasoline,CA,SUV,7,13,18,15,3,no,08
2182,TOYOTA Land Cruiser,5.7,(8 cyl),Auto-S6,4WD,Gasoline,FA,SUV,6,13,18,15,3,no,08
2183,TOYOTA Matrix,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,station wagon,7,25,31,27,8,yes,08
2184,TOYOTA Matrix,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,station wagon,7,26,33,29,8,yes,08
2185,TOYOTA Matrix,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,station wagon,6,25,31,27,8,yes,08
2186,TOYOTA Matrix,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,station wagon,6,26,33,29,8,yes,08
2187,TOYOTA Prius,1.5,(4 cyl),Auto-AV,2WD,Gasoline,CA,midsize car,9.5,48,45,46,10,yes,08
2188,TOYOTA Prius,1.5,(4 cyl),Auto-AV,2WD,Gasoline,FA,midsize car,8,48,45,46,10,yes,08
2189,TOYOTA RAV4,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,21,27,24,7,yes,08
2190,TOYOTA RAV4,2.4,(4 cyl),Auto-L4,4WD,Gasoline,CA,SUV,7,20,25,22,6,yes,08
2191,TOYOTA RAV4,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,7,19,27,22,6,yes,08
2192,TOYOTA RAV4,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,SUV,7,19,26,21,6,yes,08
2193,TOYOTA RAV4,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,21,27,24,7,yes,08
2194,TOYOTA RAV4,2.4,(4 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,20,25,22,6,no,08
2195,TOYOTA RAV4,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,19,27,22,6,no,08
2196,TOYOTA RAV4,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,19,26,21,6,no,08
2197,TOYOTA Scion TC,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,7,20,27,23,7,yes,08
2198,TOYOTA Scion TC,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,7,21,29,24,7,yes,08
2199,TOYOTA Scion TC,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,20,27,23,7,yes,08
2200,TOYOTA Scion TC,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,21,29,24,7,yes,08
2201,TOYOTA Scion XB,2.4,(4 cyl),Auto-S4,2WD,Gasoline,CA,station wagon,7,22,28,24,7,yes,08
2202,TOYOTA Scion XB,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,station wagon,7,22,28,24,7,yes,08
2203,TOYOTA Scion XB,2.4,(4 cyl),Auto-S4,2WD,Gasoline,FA,station wagon,6,22,28,24,7,yes,08
2204,TOYOTA Scion XB,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,station wagon,6,22,28,24,7,yes,08
2205,TOYOTA Scion XD,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,6,26,32,28,8,yes,08
2206,TOYOTA Scion XD,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,27,33,29,8,yes,08
2207,TOYOTA Scion XD,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,3,26,32,28,8,no,08
2208,TOYOTA Scion XD,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,small car,3,27,33,29,8,no,08
2209,TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,2WD,Gasoline,CA,SUV,7,14,17,15,3,no,08
2210,TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,4WD,Gasoline,CA,SUV,7,13,16,14,2,no,08
2211,TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,2WD,Gasoline,CA,SUV,7,14,19,15,3,no,08
2212,TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,4WD,Gasoline,CA,SUV,7,13,18,15,3,no,08
2213,TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,2WD,Gasoline,FA,SUV,6,14,17,15,3,no,08
2214,TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,4WD,Gasoline,FA,SUV,6,13,16,14,2,no,08
2215,TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,2WD,Gasoline,FA,SUV,6,14,19,15,3,no,08
2216,TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,4WD,Gasoline,FA,SUV,6,13,18,15,3,no,08
2217,TOYOTA Sienna,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,minivan,7,17,23,19,5,no,08
2218,TOYOTA Sienna,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,minivan,7,16,21,18,5,no,08
2219,TOYOTA Sienna,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,minivan,6,17,23,19,5,no,08
2220,TOYOTA Sienna,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,minivan,6,16,21,18,5,no,08
2221,TOYOTA Solara,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,7,21,31,25,7,yes,08
2222,TOYOTA Solara,2.4,(4 cyl),Auto-S5,2WD,Gasoline,CA,small car,7,22,31,25,7,yes,08
2223,TOYOTA Solara,3.3,(6 cyl),Auto-S5,2WD,Gasoline,CA,small car,7,18,27,21,6,yes,08
2224,TOYOTA Solara,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,21,31,25,7,yes,08
2225,TOYOTA Solara,2.4,(4 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,22,31,25,7,yes,08
2226,TOYOTA Solara,3.3,(6 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,18,27,21,6,no,08
2227,TOYOTA Solara Convertible,3.3,(6 cyl),Auto-S5,2WD,Gasoline,CA,small car,7,18,26,21,6,yes,08
2228,TOYOTA Solara Convertible,3.3,(6 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,18,26,21,6,no,08
2229,TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,19,25,21,6,no,08
2230,TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,FA,pickup,6,20,25,22,6,no,08
2231,TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,19,25,21,6,no,08
2232,TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,FA,pickup,6,20,25,22,6,no,08
2233,TOYOTA Tacoma,2.7,(4 cyl),Man-5,4WD,Gasoline,FA,pickup,6,17,22,19,5,no,08
2234,TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,19,25,21,6,no,08
2235,TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,CA,pickup,6,20,25,22,6,no,08
2236,TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,19,25,21,6,no,08
2237,TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,CA,pickup,6,20,25,22,6,no,08
2238,TOYOTA Tacoma,2.7,(4 cyl),Man-5,4WD,Gasoline,CA,pickup,6,17,22,19,5,no,08
2239,TOYOTA Tacoma,4.0,(6 cyl),Man-6,2WD,Gasoline,FA,pickup,6,15,19,17,4,no,08
2240,TOYOTA Tacoma,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,16,20,18,5,no,08
2241,TOYOTA Tacoma,4.0,(6 cyl),Man-6,4WD,Gasoline,FA,pickup,6,15,18,16,4,no,08
2242,TOYOTA Tacoma,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,pickup,6,16,20,18,5,no,08
2243,TOYOTA Tacoma,4.0,(6 cyl),Man-6,2WD,Gasoline,CA,pickup,6,15,19,17,4,no,08
2244,TOYOTA Tacoma,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,pickup,6,16,20,18,5,no,08
2245,TOYOTA Tacoma,4.0,(6 cyl),Man-6,4WD,Gasoline,CA,pickup,6,15,18,16,4,no,08
2246,TOYOTA Tacoma,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,pickup,6,16,20,18,5,no,08
2247,TOYOTA Tundra,4.7,(8 cyl),Auto-S5,2WD,Gasoline,CA,pickup,7,14,17,15,3,no,08
2248,TOYOTA Tundra,4.7,(8 cyl),Auto-S5,4WD,Gasoline,CA,pickup,7,13,16,15,3,no,08
2249,TOYOTA Tundra,5.7,(8 cyl),Auto-S6,2WD,Gasoline,CA,pickup,7,14,18,16,4,no,08
2250,TOYOTA Tundra,5.7,(8 cyl),Auto-S6,4WD,Gasoline,CA,pickup,7,13,17,14,2,no,08
2251,TOYOTA Tundra,4.0,(6 cyl),Auto-S5,2WD,Gasoline,FA,pickup,6,15,19,17,4,no,08
2252,TOYOTA Tundra,4.0,(6 cyl),Auto-S5,2WD,Gasoline,CA,pickup,6,15,19,17,4,no,08
2253,TOYOTA Tundra,4.7,(8 cyl),Auto-S5,2WD,Gasoline,FA,pickup,6,14,17,15,3,no,08
2254,TOYOTA Tundra,4.7,(8 cyl),Auto-S5,4WD,Gasoline,FA,pickup,6,13,16,15,3,no,08
2255,TOYOTA Tundra,5.7,(8 cyl),Auto-S6,2WD,Gasoline,FA,pickup,6,14,18,16,4,no,08
2256,TOYOTA Tundra,5.7,(8 cyl),Auto-S6,4WD,Gasoline,FA,pickup,6,13,17,14,2,no,08
2257,TOYOTA Yaris,1.5,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,7,29,35,31,9,yes,08
2258,TOYOTA Yaris,1.5,(4 cyl),Man-5,2WD,Gasoline,CA,small car,7,29,36,32,9,yes,08
2259,TOYOTA Yaris,1.5,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,29,35,31,9,yes,08
2260,TOYOTA Yaris,1.5,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,29,36,32,9,yes,08
2261,VOLKSWAGEN Eos,2.0,(4 cyl),Man-6,2WD,Gasoline,CA,small car,7,21,29,24,7,yes,08
2262,VOLKSWAGEN Eos,2.0,(4 cyl),Auto-S6,2WD,Gasoline,CA,small car,7,21,30,24,7,yes,08
2263,VOLKSWAGEN Eos,2.0,(4 cyl),Man-6,2WD,Gasoline,FA,small car,6,21,29,24,7,yes,08
2264,VOLKSWAGEN Eos,2.0,(4 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,21,30,24,7,yes,08
2265,VOLKSWAGEN Eos,3.2,(6 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,19,26,22,6,no,08
2266,VOLKSWAGEN Eos,3.2,(6 cyl),Auto-S6,2WD,Gasoline,CA,small car,6,19,26,22,6,no,08
2267,VOLKSWAGEN GTI,2.0,(4 cyl),Man-6,2WD,Gasoline,CA,small car,7,21,29,24,7,yes,08
2268,VOLKSWAGEN GTI,2.0,(4 cyl),Auto-S6,2WD,Gasoline,CA,small car,7,22,29,25,7,yes,08
2269,VOLKSWAGEN GTI,2.0,(4 cyl),Man-6,2WD,Gasoline,FA,small car,6,21,29,24,7,yes,08
2270,VOLKSWAGEN GTI,2.0,(4 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,22,29,25,7,yes,08
2271,VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,CA,small car,9.5,21,29,24,7,yes,08
2272,VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,CA,small car,9.5,21,29,24,7,yes,08
2273,VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,FA,small car,9,21,29,24,7,yes,08
2274,VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,FA,small car,9,21,29,24,7,yes,08
2275,VOLKSWAGEN Jetta,2.0,(4 cyl),Man-6,2WD,Gasoline,CA,small car,7,21,29,24,7,yes,08
2276,VOLKSWAGEN Jetta,2.0,(4 cyl),Auto-S6,2WD,Gasoline,CA,small car,7,22,29,25,7,yes,08
2277,VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,CA,small car,7,21,29,24,7,yes,08
2278,VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,CA,small car,7,21,29,24,7,yes,08
2279,VOLKSWAGEN Jetta,2.0,(4 cyl),Man-6,2WD,Gasoline,FA,small car,6,21,29,24,7,yes,08
2280,VOLKSWAGEN Jetta,2.0,(4 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,22,29,25,7,yes,08
2281,VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,FA,small car,6,21,29,24,7,yes,08
2282,VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,21,29,24,7,yes,08
2283,VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Man-5,2WD,Gasoline,CA,station wagon,9.5,21,29,24,7,yes,08
2284,VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Auto-S6,2WD,Gasoline,CA,station wagon,9.5,21,29,24,7,yes,08
2285,VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Man-5,2WD,Gasoline,FA,station wagon,9,21,29,24,7,yes,08
2286,VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Auto-S6,2WD,Gasoline,FA,station wagon,9,21,29,24,7,yes,08
2287,VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Man-5,2WD,Gasoline,CA,station wagon,7,21,29,24,7,yes,08
2288,VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Auto-S6,2WD,Gasoline,CA,station wagon,7,21,29,24,7,yes,08
2289,VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Man-5,2WD,Gasoline,FA,station wagon,6,21,29,24,7,yes,08
2290,VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Auto-S6,2WD,Gasoline,FA,station wagon,6,21,29,24,7,yes,08
2291,VOLKSWAGEN New Beetle,2.5,(5 cyl),Man-5,2WD,Gasoline,CA,small car,9.5,20,28,23,7,yes,08
2292,VOLKSWAGEN New Beetle,2.5,(5 cyl),Auto-S6,2WD,Gasoline,CA,small car,9.5,20,29,23,7,yes,08
2293,VOLKSWAGEN New Beetle,2.5,(5 cyl),Man-5,2WD,Gasoline,FA,small car,9,20,28,23,7,yes,08
2294,VOLKSWAGEN New Beetle,2.5,(5 cyl),Auto-S6,2WD,Gasoline,FA,small car,9,20,29,23,7,yes,08
2295,VOLKSWAGEN New Beetle,2.5,(5 cyl),Man-5,2WD,Gasoline,CA,small car,7,20,28,23,7,yes,08
2296,VOLKSWAGEN New Beetle,2.5,(5 cyl),Auto-S6,2WD,Gasoline,CA,small car,7,20,29,23,7,yes,08
2297,VOLKSWAGEN New Beetle,2.5,(5 cyl),Man-5,2WD,Gasoline,FA,small car,6,20,28,23,7,yes,08
2298,VOLKSWAGEN New Beetle,2.5,(5 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,20,29,23,7,yes,08
2299,VOLKSWAGEN New Beetle Convertible,2.5,(5 cyl),Auto-S6,2WD,Gasoline,CA,small car,9.5,20,28,23,7,yes,08
2300,VOLKSWAGEN New Beetle Convertible,2.5,(5 cyl),Man-5,2WD,Gasoline,CA,small car,9.5,20,28,23,7,yes,08
