,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,file_name
0,ACURA RDX,3.5,6.0,SemiAuto-6,2WD,Gasoline,FA,small SUV,3,20,28,23,5,No,18
1,ACURA RDX,3.5,6.0,SemiAuto-6,2WD,Gasoline,CA,small SUV,3,20,28,23,5,No,18
2,ACURA RDX,3.5,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,3,19,27,22,4,No,18
3,ACURA RDX,3.5,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,3,19,27,22,4,No,18
4,ACURA TLX,2.4,4.0,AMS-8,2WD,Gasoline,CA,small car,3,23,33,27,6,No,18
5,ACURA TLX,2.4,4.0,AMS-8,2WD,Gasoline,FA,small car,3,23,33,27,6,No,18
6,ACURA TLX,3.5,6.0,SemiAuto-9,2WD,Gasoline,CA,small car,3,20,32,24,5,No,18
7,ACURA TLX,3.5,6.0,SemiAuto-9,2WD,Gasoline,FA,small car,3,20,32,24,5,No,18
8,ACURA TLX,3.5,6.0,SemiAuto-9,4WD,Gasoline,CA,small car,3,21,30,24,5,No,18
9,ACURA TLX,3.5,6.0,SemiAuto-9,4WD,Gasoline,FA,small car,3,21,30,24,5,No,18
10,ACURA TLX AWD A-SPEC,3.5,6.0,SemiAuto-9,4WD,Gasoline,CA,small car,3,20,29,23,5,No,18
11,ACURA TLX AWD A-SPEC,3.5,6.0,SemiAuto-9,4WD,Gasoline,FA,small car,3,20,29,23,5,No,18
12,ACURA TLX FWD A-SPEC,3.5,6.0,SemiAuto-9,2WD,Gasoline,CA,small car,3,20,30,23,5,No,18
13,ACURA TLX FWD A-SPEC,3.5,6.0,SemiAuto-9,2WD,Gasoline,FA,small car,3,20,30,23,5,No,18
14,ALFA ROMEO 4C,1.8,4.0,AutoMan-6,2WD,Gasoline,CA,small car,1,24,34,28,6,No,18
15,ALFA ROMEO 4C,1.8,4.0,AutoMan-6,2WD,Gasoline,FA,small car,1,24,34,28,6,No,18
16,ALFA ROMEO Giulia,2.0,4.0,Auto-8,2WD,Gasoline,FA,midsize car,3,24,33,27,6,No,18
17,ALFA ROMEO Giulia,2.9,6.0,Auto-8,2WD,Gasoline,CA,midsize car,3,17,24,20,4,No,18
18,ALFA ROMEO Giulia,2.9,6.0,Auto-8,2WD,Gasoline,CA,midsize car,3,17,24,20,4,No,18
19,ALFA ROMEO Giulia,2.9,6.0,Auto-8,2WD,Gasoline,FA,midsize car,3,17,24,20,4,No,18
20,ALFA ROMEO Giulia AWD,2.0,4.0,Auto-8,4WD,Gasoline,FA,midsize car,3,23,31,26,5,No,18
21,ALFA ROMEO Stelvio AWD,2.0,4.0,Auto-8,4WD,Gasoline,FA,small SUV,3,22,28,24,5,No,18
22,AUDI A3,2.0,4.0,AMS-6,4WD,Gasoline,CA,small car,7,24,31,27,6,No,18
23,AUDI A3,2.0,4.0,AMS-6,4WD,Gasoline,FA,small car,7,24,31,27,6,No,18
24,AUDI A3,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,26,35,29,6,No,18
25,AUDI A3,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,26,35,29,6,No,18
26,AUDI A3 Cabriolet,2.0,4.0,AMS-6,4WD,Gasoline,CA,small car,7,22,30,25,5,No,18
27,AUDI A3 Cabriolet,2.0,4.0,AMS-6,4WD,Gasoline,FA,small car,7,22,30,25,5,No,18
28,AUDI A3 Cabriolet,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,33,28,6,No,18
29,AUDI A3 Cabriolet,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,33,28,6,No,18
30,AUDI A4,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,5,24,34,27,6,No,18
31,AUDI A4,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,5,24,34,27,6,No,18
32,AUDI A4,2.0,4.0,Man-6,4WD,Gasoline,CA,small car,3,24,33,27,6,No,18
33,AUDI A4,2.0,4.0,Man-6,4WD,Gasoline,FA,small car,3,24,33,27,6,No,18
34,AUDI A4 Ultra,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,3,27,37,31,7,Yes,18
35,AUDI A4 Ultra,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,3,27,37,31,7,Yes,18
36,AUDI A5,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,5,24,34,27,6,No,18
37,AUDI A5,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,5,24,34,27,6,No,18
38,AUDI A5,2.0,4.0,Man-6,4WD,Gasoline,CA,small car,3,24,33,27,6,No,18
39,AUDI A5,2.0,4.0,Man-6,4WD,Gasoline,FA,small car,3,24,33,27,6,No,18
40,AUDI A5 Cabriolet,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,5,24,34,27,6,No,18
41,AUDI A5 Cabriolet,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,5,24,34,27,6,No,18
42,AUDI A5 Sportback quattro,2.0,4.0,AMS-7,4WD,Gasoline,CA,midsize car,5,24,34,27,6,No,18
43,AUDI A5 Sportback quattro,2.0,4.0,AMS-7,4WD,Gasoline,FA,midsize car,5,24,34,27,6,No,18
44,AUDI A6,2.0,4.0,AMS-7,2WD,Gasoline,CA,midsize car,5,25,34,28,6,No,18
45,AUDI A6,2.0,4.0,AMS-7,2WD,Gasoline,FA,midsize car,5,25,34,28,6,No,18
46,AUDI A6,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,midsize car,5,22,31,26,5,No,18
47,AUDI A6,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,midsize car,5,22,31,26,5,No,18
48,AUDI A6,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,midsize car,3,20,29,23,5,No,18
49,AUDI A6,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,midsize car,3,20,29,23,5,No,18
50,AUDI A7,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,midsize car,3,20,29,23,5,No,18
51,AUDI A7,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,midsize car,3,20,29,23,5,No,18
52,AUDI A8 L,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,19,29,22,4,No,18
53,AUDI A8 L,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,19,29,22,4,No,18
54,AUDI Q3,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,3,20,28,23,5,No,18
55,AUDI Q3,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,3,20,28,23,5,No,18
56,AUDI Q3,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,small car,3,20,28,23,5,No,18
57,AUDI Q3,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,small car,3,20,28,23,5,No,18
58,AUDI Q5,2.0,4.0,SemiAuto-7,4WD,Gasoline,CA,small SUV,3,23,27,25,5,No,18
59,AUDI Q5,2.0,4.0,SemiAuto-7,4WD,Gasoline,FA,small SUV,3,23,27,25,5,No,18
60,AUDI Q7,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,standard SUV,3,19,25,21,4,No,18
61,AUDI Q7,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,standard SUV,3,19,25,21,4,No,18
62,AUDI Q7,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,standard SUV,3,19,25,21,4,No,18
63,AUDI Q7,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,standard SUV,3,19,25,21,4,No,18
64,AUDI RS3,2.5,5.0,AMS-7,4WD,Gasoline,CA,small car,3,19,28,22,4,No,18
65,AUDI RS3,2.5,5.0,AMS-7,4WD,Gasoline,FA,small car,3,19,28,22,4,No,18
66,AUDI S3,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,22,28,25,5,No,18
67,AUDI S3,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,22,28,25,5,No,18
68,AUDI S4,3.0,6.0,AMS-8,4WD,Gasoline,CA,small car,5,21,30,24,5,No,18
69,AUDI S4,3.0,6.0,AMS-8,4WD,Gasoline,FA,small car,5,21,30,24,5,No,18
70,AUDI S5,3.0,6.0,AMS-8,4WD,Gasoline,CA,small car,5,21,30,24,5,No,18
71,AUDI S5,3.0,6.0,AMS-8,4WD,Gasoline,FA,small car,5,21,30,24,5,No,18
72,AUDI S5 Cabriolet,3.0,6.0,AMS-8,4WD,Gasoline,CA,small car,5,20,29,23,5,No,18
73,AUDI S5 Cabriolet,3.0,6.0,AMS-8,4WD,Gasoline,FA,small car,5,20,29,23,5,No,18
74,AUDI S5 Sportback,3.0,6.0,AMS-8,4WD,Gasoline,CA,midsize car,5,21,30,24,5,No,18
75,AUDI S5 Sportback,3.0,6.0,AMS-8,4WD,Gasoline,FA,midsize car,5,21,30,24,5,No,18
76,AUDI SQ5,3.0,6.0,AMS-8,4WD,Gasoline,CA,small SUV,5,19,24,21,4,No,18
77,AUDI SQ5,3.0,6.0,AMS-8,4WD,Gasoline,FA,small SUV,5,19,24,21,4,No,18
78,AUDI TT Coupe,2.0,4.0,AMS-6,4WD,Gasoline,CA,small car,7,23,30,26,5,No,18
79,AUDI TT Coupe,2.0,4.0,AMS-6,4WD,Gasoline,FA,small car,7,23,30,26,5,No,18
80,AUDI TT RS,2.5,5.0,AMS-7,4WD,Gasoline,CA,small car,3,19,29,22,4,No,18
81,AUDI TT RS,2.5,5.0,AMS-7,4WD,Gasoline,FA,small car,3,19,29,22,4,No,18
82,AUDI TT Roadster,2.0,4.0,AMS-6,4WD,Gasoline,CA,small car,7,23,30,26,5,No,18
83,AUDI TT Roadster,2.0,4.0,AMS-6,4WD,Gasoline,FA,small car,7,23,30,26,5,No,18
84,AUDI TTS Coupe,2.0,4.0,AMS-6,4WD,Gasoline,FA,small car,3,23,27,25,5,No,18
85,AUDI TTS Coupe,2.0,4.0,AMS-6,4WD,Gasoline,CA,small car,3,23,27,25,5,No,18
86,AUDI allroad quattro,2.0,4.0,AMS-7,4WD,Gasoline,CA,station wagon,5,22,30,25,5,No,18
87,AUDI allroad quattro,2.0,4.0,AMS-7,4WD,Gasoline,FA,station wagon,5,22,30,25,5,No,18
88,BENTLEY Bentayga,6.0,12.0,SemiAuto-8,4WD,Gasoline,CA,standard SUV,3,12,19,15,2,No,18
89,BENTLEY Bentayga,6.0,12.0,SemiAuto-8,4WD,Gasoline,FA,standard SUV,3,12,19,15,2,No,18
90,BENTLEY Chiron,8.0,16.0,AMS-7,4WD,Gasoline,CA,small car,1,9,14,11,1,No,18
91,BENTLEY Chiron,8.0,16.0,AMS-7,4WD,Gasoline,FA,small car,1,9,14,11,1,No,18
92,BMW 230i Convertible,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,24,34,27,6,No,18
93,BMW 230i Convertible,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,24,34,27,6,No,18
94,BMW 230i Coupe,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,21,32,25,5,No,18
95,BMW 230i Coupe,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,21,32,25,5,No,18
96,BMW 230i Coupe,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,24,35,28,6,No,18
97,BMW 230i Coupe,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,24,35,28,6,No,18
98,BMW 230i xDrive Convertible,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small car,7,23,33,27,6,No,18
99,BMW 230i xDrive Convertible,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small car,7,23,33,27,6,No,18
100,BMW 230i xDrive Coupe,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small car,7,24,33,27,6,No,18
101,BMW 230i xDrive Coupe,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small car,7,24,33,27,6,No,18
102,BMW 320i,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,3,23,35,27,6,No,18
103,BMW 320i,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,3,23,35,27,6,No,18
104,BMW 320i,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,3,24,35,28,6,No,18
105,BMW 320i,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,3,24,35,28,6,No,18
106,BMW 320i,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,23,34,27,6,No,18
107,BMW 320i,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,23,34,27,6,No,18
108,BMW 330e,2.0,4.0,SemiAuto-8,2WD,Gasoline/Electricity,CA,small car,3,28/66,34/78,30/71,10,Yes,18
109,BMW 330e,2.0,4.0,SemiAuto-8,2WD,Gasoline/Electricity,FA,small car,3,28/66,34/78,30/71,10,Yes,18
110,BMW 330i,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,21,32,25,5,No,18
111,BMW 330i,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,21,32,25,5,No,18
112,BMW 330i,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,24,34,27,6,No,18
113,BMW 330i,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,24,34,27,6,No,18
114,BMW 330i,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small car,7,23,33,27,6,No,18
115,BMW 330i,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small car,7,23,33,27,6,No,18
116,BMW 330i Gran Turismo,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,large car,7,23,33,27,6,No,18
117,BMW 330i Gran Turismo,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,large car,7,23,33,27,6,No,18
118,BMW 330i Sports Wagon,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,station wagon,7,23,33,27,6,No,18
119,BMW 330i Sports Wagon,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,station wagon,7,23,33,27,6,No,18
120,BMW 340i,3.0,6.0,Man-6,2WD,Gasoline,CA,small car,3,19,29,23,5,No,18
121,BMW 340i,3.0,6.0,Man-6,2WD,Gasoline,FA,small car,3,19,29,23,5,No,18
122,BMW 340i,3.0,6.0,Man-6,4WD,Gasoline,CA,small car,3,19,29,23,5,No,18
123,BMW 340i,3.0,6.0,Man-6,4WD,Gasoline,FA,small car,3,19,29,23,5,No,18
124,BMW 340i,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,3,21,32,25,5,No,18
125,BMW 340i,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,3,21,32,25,5,No,18
126,BMW 340i,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,21,31,25,5,No,18
127,BMW 340i,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,21,31,25,5,No,18
128,BMW 340i Gran Turismo,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,20,29,23,5,No,18
129,BMW 340i Gran Turismo,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,20,29,23,5,No,18
130,BMW 430i Convertible,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,24,34,27,6,No,18
131,BMW 430i Convertible,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,24,34,27,6,No,18
132,BMW 430i Convertible,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small car,7,22,32,26,5,No,18
133,BMW 430i Convertible,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small car,7,22,32,26,5,No,18
134,BMW 430i Coupe,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,21,33,25,5,No,18
135,BMW 430i Coupe,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,21,33,25,5,No,18
136,BMW 430i Coupe,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,24,34,27,6,No,18
137,BMW 430i Coupe,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,24,34,27,6,No,18
138,BMW 430i Coupe,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small car,7,23,33,27,6,No,18
139,BMW 430i Coupe,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small car,7,23,33,27,6,No,18
140,BMW 430i Gran Coupe,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,24,34,27,6,No,18
141,BMW 430i Gran Coupe,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,24,34,27,6,No,18
142,BMW 430i Gran Coupe,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small car,7,23,33,27,6,No,18
143,BMW 430i Gran Coupe,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small car,7,23,33,27,6,No,18
144,BMW 440i Convertible,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,3,21,29,24,5,No,18
145,BMW 440i Convertible,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,3,21,29,24,5,No,18
146,BMW 440i Convertible,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,20,29,23,5,No,18
147,BMW 440i Convertible,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,20,29,23,5,No,18
148,BMW 440i Coupe,3.0,6.0,Man-6,2WD,Gasoline,CA,small car,3,19,29,23,5,No,18
149,BMW 440i Coupe,3.0,6.0,Man-6,2WD,Gasoline,FA,small car,3,19,29,23,5,No,18
150,BMW 440i Coupe,3.0,6.0,Man-6,4WD,Gasoline,CA,small car,3,19,29,23,5,No,18
151,BMW 440i Coupe,3.0,6.0,Man-6,4WD,Gasoline,FA,small car,3,19,29,23,5,No,18
152,BMW 440i Coupe,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,3,21,32,25,5,No,18
153,BMW 440i Coupe,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,3,21,32,25,5,No,18
154,BMW 440i Coupe,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,21,31,25,5,No,18
155,BMW 440i Coupe,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,21,31,25,5,No,18
156,BMW 440i Gran Coupe,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,3,21,32,25,5,No,18
157,BMW 440i Gran Coupe,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,3,21,32,25,5,No,18
158,BMW 440i Gran Coupe,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,21,31,25,5,No,18
159,BMW 440i Gran Coupe,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,21,31,25,5,No,18
160,BMW 530e,2.0,4.0,SemiAuto-8,2WD,Gasoline/Electricity,CA,small car,7,27/70,31/75,29/72,10,Elite,18
161,BMW 530e,2.0,4.0,SemiAuto-8,2WD,Gasoline/Electricity,FA,small car,7,27/70,31/75,29/72,10,Elite,18
162,BMW 530e,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,small car,7,27/66,31/68,28/67,10,Elite,18
163,BMW 530e,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,small car,7,27/66,31/68,28/67,10,Elite,18
164,BMW 530i,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,midsize car,7,24,34,27,6,No,18
165,BMW 530i,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,midsize car,7,24,34,27,6,No,18
166,BMW 530i,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,midsize car,7,23,33,27,6,No,18
167,BMW 530i,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,midsize car,7,23,33,27,6,No,18
168,BMW 540i,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,midsize car,5,21,30,24,5,No,18
169,BMW 540i,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,midsize car,5,21,30,24,5,No,18
170,BMW 540i,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,midsize car,5,20,29,23,5,No,18
171,BMW 540i,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,midsize car,5,20,29,23,5,No,18
172,BMW 640i Convertible,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,3,20,29,23,5,No,18
173,BMW 640i Convertible,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,3,20,29,23,5,No,18
174,BMW 640i Convertible,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,19,28,22,4,No,18
175,BMW 640i Convertible,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,19,28,22,4,No,18
176,BMW 640i Gran Coupe,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,3,20,29,23,5,No,18
177,BMW 640i Gran Coupe,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,3,20,29,23,5,No,18
178,BMW 640i Gran Coupe,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,19,28,22,4,No,18
179,BMW 640i Gran Coupe,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,19,28,22,4,No,18
180,BMW 650i Convertible,4.4,8.0,SemiAuto-8,2WD,Gasoline,CA,small car,3,17,25,20,4,No,18
181,BMW 650i Convertible,4.4,8.0,SemiAuto-8,2WD,Gasoline,FA,small car,3,17,25,20,4,No,18
182,BMW 650i Convertible,4.4,8.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,16,25,19,3,No,18
183,BMW 650i Convertible,4.4,8.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,16,25,19,3,No,18
184,BMW 650i Gran Coupe,4.4,8.0,SemiAuto-8,2WD,Gasoline,CA,small car,3,17,25,20,4,No,18
185,BMW 650i Gran Coupe,4.4,8.0,SemiAuto-8,2WD,Gasoline,FA,small car,3,17,25,20,4,No,18
186,BMW 650i Gran Coupe,4.4,8.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,16,25,19,3,No,18
187,BMW 650i Gran Coupe,4.4,8.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,16,25,19,3,No,18
188,BMW 740e,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,large car,3,25/62,29/68,27/64,9,Yes,18
189,BMW 740e,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,large car,3,25/62,29/68,27/64,9,Yes,18
190,BMW 740i,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,large car,3,21,29,24,5,No,18
191,BMW 740i,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,large car,3,21,29,24,5,No,18
192,BMW 740i,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,20,29,23,5,No,18
193,BMW 740i,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,20,29,23,5,No,18
194,BMW 750i,4.4,8.0,SemiAuto-8,2WD,Gasoline,CA,large car,3,17,25,20,4,No,18
195,BMW 750i,4.4,8.0,SemiAuto-8,2WD,Gasoline,FA,large car,3,17,25,20,4,No,18
196,BMW 750i,4.4,8.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,16,25,19,3,No,18
197,BMW 750i,4.4,8.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,16,25,19,3,No,18
198,BMW Alpina B6 Gran Coupe,4.4,8.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,16,25,19,3,No,18
199,BMW Alpina B6 Gran Coupe,4.4,8.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,16,25,19,3,No,18
200,BMW Alpina B7,4.4,8.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,16,25,19,3,No,18
201,BMW Alpina B7,4.4,8.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,16,25,19,3,No,18
202,BMW M2,3.0,6.0,AMS-7,2WD,Gasoline,CA,small car,3,20,26,22,4,No,18
203,BMW M2,3.0,6.0,AMS-7,2WD,Gasoline,FA,small car,3,20,26,22,4,No,18
204,BMW M2,3.0,6.0,Man-6,2WD,Gasoline,CA,small car,3,18,26,21,4,No,18
205,BMW M2,3.0,6.0,Man-6,2WD,Gasoline,FA,small car,3,18,26,21,4,No,18
206,BMW M240i Convertible,3.0,6.0,Man-6,2WD,Gasoline,CA,small car,3,18,27,22,4,No,18
207,BMW M240i Convertible,3.0,6.0,Man-6,2WD,Gasoline,FA,small car,3,18,27,22,4,No,18
208,BMW M240i Convertible,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,3,21,30,24,5,No,18
209,BMW M240i Convertible,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,3,21,30,24,5,No,18
210,BMW M240i Convertible,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,21,30,24,5,No,18
211,BMW M240i Convertible,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,21,30,24,5,No,18
212,BMW M240i Coupe,3.0,6.0,Man-6,2WD,Gasoline,CA,small car,3,19,28,22,4,No,18
213,BMW M240i Coupe,3.0,6.0,Man-6,2WD,Gasoline,FA,small car,3,19,28,22,4,No,18
214,BMW M240i Coupe,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,3,21,30,24,5,No,18
215,BMW M240i Coupe,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,3,21,30,24,5,No,18
216,BMW M240i Coupe,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,21,30,24,5,No,18
217,BMW M240i Coupe,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,21,30,24,5,No,18
218,BMW M3,3.0,6.0,AMS-7,2WD,Gasoline,CA,small car,3,17,24,20,4,No,18
219,BMW M3,3.0,6.0,AMS-7,2WD,Gasoline,FA,small car,3,17,24,20,4,No,18
220,BMW M3,3.0,6.0,Man-6,2WD,Gasoline,CA,small car,3,17,25,20,4,No,18
221,BMW M3,3.0,6.0,Man-6,2WD,Gasoline,FA,small car,3,17,25,20,4,No,18
222,BMW M4 Convertible,3.0,6.0,AMS-7,2WD,Gasoline,CA,small car,3,16,22,19,3,No,18
223,BMW M4 Convertible,3.0,6.0,AMS-7,2WD,Gasoline,FA,small car,3,16,22,19,3,No,18
224,BMW M4 Convertible,3.0,6.0,Man-6,2WD,Gasoline,CA,small car,3,17,25,20,4,No,18
225,BMW M4 Convertible,3.0,6.0,Man-6,2WD,Gasoline,FA,small car,3,17,25,20,4,No,18
226,BMW M4 Coupe,3.0,6.0,AMS-7,2WD,Gasoline,CA,small car,3,17,24,20,4,No,18
227,BMW M4 Coupe,3.0,6.0,AMS-7,2WD,Gasoline,FA,small car,3,17,24,20,4,No,18
228,BMW M4 Coupe,3.0,6.0,Man-6,2WD,Gasoline,CA,small car,3,17,25,20,4,No,18
229,BMW M4 Coupe,3.0,6.0,Man-6,2WD,Gasoline,FA,small car,3,17,25,20,4,No,18
230,BMW M4 DTM Champions Edition,3.0,6.0,AMS-7,2WD,Gasoline,CA,small car,3,17,24,20,4,No,18
231,BMW M4 DTM Champions Edition,3.0,6.0,AMS-7,2WD,Gasoline,FA,small car,3,17,24,20,4,No,18
232,BMW M550i,4.4,8.0,SemiAuto-8,4WD,Gasoline,CA,midsize car,3,16,25,19,3,No,18
233,BMW M550i,4.4,8.0,SemiAuto-8,4WD,Gasoline,FA,midsize car,3,16,25,19,3,No,18
234,BMW M6 Convertible,4.4,8.0,AMS-7,2WD,Gasoline,CA,small car,1,14,20,16,2,No,18
235,BMW M6 Convertible,4.4,8.0,AMS-7,2WD,Gasoline,FA,small car,1,14,20,16,2,No,18
236,BMW M6 Convertible,4.4,8.0,Man-6,2WD,Gasoline,CA,small car,1,15,22,17,3,No,18
